transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,channel,status,description,beneficiary_acc,reference_number
TXN0000000168,ACC00000761,2023-08-02,00:27:25,CREDIT,418379.45,INR,UPI,SUCCESS,NEFT Transfer,,K5Y68XLRZHBTRSS8
TXN0000000169,ACC00000470,2023-10-29,18:14:30,DEBIT,161531.87,INR,ATM,SUCCESS,Mutual Fund SIP,678467413365,1M2PNY1TU99OYO94
TXN0000000170,ACC00000608,2023-05-10,00:02:36,CREDIT,443281.04,INR,NEFT,SUCCESS,EMI Debit,,VRMBHLWPT888Z862
TXN0000000171,ACC00000494,2024-01-25,11:21:12,CREDIT,40881.81,INR,NEFT,SUCCESS,EMI Debit,,TLY1PTMN1ZTW55LH
TXN0000000172,ACC00000736,2023-02-20,17:55:18,DEBIT,42895.77,INR,RTGS,SUCCESS,Rent Payment,382063375184,WK6Y06DABJWAZX5A
TXN0000000173,ACC00000126,2026-01-04,11:15:54,CREDIT,338521.63,INR,ATM,SUCCESS,NEFT Transfer,,8F5WZQHJGHTABT6S
TXN0000000174,ACC00000120,2025-03-26,01:22:46,CREDIT,129196.26,INR,IMPS,SUCCESS,Mutual Fund SIP,,W1GFQKTTTCO8QCF6
TXN0000000175,ACC00000226,2024-05-03,13:58:08,CREDIT,308652.34,INR,NEFT,SUCCESS,Interest Credit,,JSFZQJHEM8PFF7SE
TXN0000000176,ACC00000666,2024-05-26,16:27:33,DEBIT,132651.9,INR,NEFT,SUCCESS,Salary Credit,672541557870,O379O96Y2A94YGGD
TXN0000000177,ACC00000162,2025-10-14,04:27:02,CREDIT,150180.15,INR,RTGS,SUCCESS,Rent Payment,,0RR1VMRZLHYOPY1K
TXN0000000178,ACC00000421,2024-10-20,23:56:40,CREDIT,125954.68,INR,ATM,SUCCESS,ATM Withdrawal,,VRRGOHMBI8NSRHSW
TXN0000000179,ACC00000377,2025-07-06,20:58:12,DEBIT,72587.37,INR,UPI,SUCCESS,Online Shopping,857338601609,4U4DNLGUNO6AF0KX
TXN0000000180,ACC00000790,2025-08-30,23:55:01,DEBIT,110759.39,INR,NET_BANKING,SUCCESS,EMI Debit,582235246410,AADWC0OK1ITXZZTH
TXN0000000181,ACC00000100,2024-08-22,12:04:49,CREDIT,78067.99,INR,RTGS,SUCCESS,Mutual Fund SIP,,ZQIN9S506O93T0GA
TXN0000000182,ACC00000244,2023-08-05,15:54:49,CREDIT,451770.38,INR,BRANCH,SUCCESS,UPI Transfer,,UFHBYC55ECEMMKNI
TXN0000000183,ACC00000654,2025-01-25,09:42:05,CREDIT,199828.27,INR,MOBILE_BANKING,SUCCESS,Insurance Premium,,AUEA3K661OYRJBME
TXN0000000184,ACC00000655,2023-07-31,00:13:25,DEBIT,35386.48,INR,IMPS,SUCCESS,NEFT Transfer,959056657500,Z1NC4NO0DJ1DM8TO
TXN0000000185,ACC00000284,2023-09-10,12:16:22,CREDIT,337025.66,INR,NEFT,SUCCESS,Cash Deposit,,NWOFKH1D2WBQ3YXZ
TXN0000000186,ACC00000425,2023-02-23,23:07:14,CREDIT,373793.81,INR,UPI,PENDING,Loan Disbursement,,GD2XGCO3ZZURNVS8
TXN0000000187,ACC00000573,2024-01-06,10:10:27,DEBIT,170185.04,INR,RTGS,FAILED,Cash Deposit,725289909935,OCNDABKLFXZWJBKZ
TXN0000000188,ACC00000001,2024-07-10,10:46:51,DEBIT,74397.98,INR,RTGS,SUCCESS,Rent Payment,826158364434,5LZSD1AA4923WW5R
TXN0000000189,ACC00000591,2025-12-29,22:28:05,CREDIT,393420.49,INR,NET_BANKING,SUCCESS,Cash Deposit,,N8XM5GA14YKJ2973
TXN0000000190,ACC00000431,2025-10-19,21:47:23,CREDIT,263342.56,INR,NEFT,SUCCESS,Loan Disbursement,,04E0X0IXPQK0L3ZM
TXN0000000191,ACC00000710,2024-06-20,10:20:58,DEBIT,131715.84,INR,NET_BANKING,SUCCESS,FD Maturity Credit,037192256931,NDMNMNAZ9C03BNIQ
TXN0000000192,ACC00000054,2024-05-17,08:11:17,CREDIT,279642.2,INR,IMPS,SUCCESS,Fund Transfer,,RPMMN1EIUZHEXV3E
TXN0000000193,ACC00000797,2024-05-10,05:52:42,CREDIT,69188.2,INR,RTGS,SUCCESS,Rent Payment,,49ZZJ0E9BJR7NK45
TXN0000000194,ACC00000134,2024-11-01,19:34:17,DEBIT,23480.75,INR,NET_BANKING,SUCCESS,Online Shopping,682292466522,DKKJ4LMKW80A7856
TXN0000000195,ACC00000523,2025-05-30,02:59:28,DEBIT,183379.37,INR,ATM,SUCCESS,Insurance Premium,784454393318,P9PLHDPC32JTANR7
TXN0000000196,ACC00000248,2026-01-09,09:18:31,DEBIT,133035.38,INR,IMPS,PENDING,Bill Payment,747509405758,QERC67N0MNVZJNYD
TXN0000000197,ACC00000528,2025-06-15,17:54:32,DEBIT,22254.84,INR,IMPS,SUCCESS,EMI Debit,887183706384,YLJ3B1LSICWJW2JR
TXN0000000198,ACC00000068,2024-02-06,02:22:36,CREDIT,378842.29,INR,RTGS,SUCCESS,Bill Payment,,C18AP5Y6W2JWBD42
TXN0000000199,ACC00000172,2024-01-21,01:56:17,CREDIT,97061.2,INR,ATM,REVERSED,Interest Credit,,LAR7DB8LBCQ95XG6
TXN0000000200,ACC00000487,2024-10-28,16:23:13,CREDIT,254009.25,INR,UPI,SUCCESS,Fund Transfer,,89P0OOQSTBZ8QO2W
TXN0000000201,ACC00000296,2025-12-23,01:33:54,CREDIT,136680.8,INR,BRANCH,SUCCESS,Interest Credit,,9W50MVI1IPAKBBS5
TXN0000000202,ACC00000488,2024-11-18,01:10:52,CREDIT,53054.79,INR,NET_BANKING,SUCCESS,Cash Deposit,,QG8O0Z1W72S6DVP6
TXN0000000203,ACC00000754,2024-07-14,20:28:00,DEBIT,89950.55,INR,ATM,FAILED,Cash Deposit,302841866716,NO5N58GF4STFVFSP
TXN0000000204,ACC00000465,2026-04-15,08:07:31,CREDIT,133100.26,INR,UPI,SUCCESS,ATM Withdrawal,,ZNRSSM2N0ZQ4NQPD
TXN0000000205,ACC00000346,2025-10-17,19:51:26,DEBIT,151740.14,INR,UPI,SUCCESS,Bill Payment,351881635672,WY1YDPNMBUUAY1FF
TXN0000000206,ACC00000481,2023-12-25,16:20:31,CREDIT,400922.9,INR,UPI,SUCCESS,Rent Payment,,EAHF9J6Y889UQDRX
TXN0000000207,ACC00000133,2024-08-02,13:30:13,DEBIT,81389.95,INR,RTGS,SUCCESS,Bill Payment,144957046056,KH8LOIQABPRQ04U5
TXN0000000208,ACC00000310,2025-05-02,00:27:33,DEBIT,183165.15,INR,RTGS,PENDING,Cash Deposit,059372685804,DUV7TVT8AKXU5ZE6
TXN0000000209,ACC00000816,2025-03-30,14:18:36,CREDIT,340748.53,INR,NET_BANKING,PENDING,NEFT Transfer,,XSJKYM44NF2E3EG3
TXN0000000210,ACC00000631,2024-12-19,01:58:16,DEBIT,170457.7,INR,UPI,REVERSED,Interest Credit,371096585054,FHJHIDY86ZCL9C8K
TXN0000000211,ACC00000424,2023-01-12,06:17:18,DEBIT,117894.7,INR,NEFT,SUCCESS,EMI Debit,469553037440,42S180EJGF1NMRPI
TXN0000000212,ACC00000054,2024-04-29,06:03:52,CREDIT,222890.59,INR,BRANCH,SUCCESS,ATM Withdrawal,,FOH0BCC4AU7ADDH8
TXN0000000213,ACC00000024,2026-03-09,16:31:53,CREDIT,287434.34,INR,ATM,SUCCESS,Online Shopping,,UBMA3HZV58Z3T494
TXN0000000214,ACC00000597,2026-03-31,15:11:48,DEBIT,152688.64,INR,BRANCH,SUCCESS,NEFT Transfer,804848012106,AE45LA9HSBNFLJNR
TXN0000000215,ACC00000262,2025-08-03,09:15:45,DEBIT,5612.01,INR,UPI,SUCCESS,FD Maturity Credit,866825262082,0EFI4SPA5HK79F04
TXN0000000216,ACC00000414,2026-04-01,11:23:04,CREDIT,441888.05,INR,BRANCH,REVERSED,Salary Credit,,W5SMWSZK5Z66Y7K0
TXN0000000217,ACC00000074,2023-08-13,18:53:42,CREDIT,5424.32,INR,IMPS,REVERSED,NEFT Transfer,,2D6H9I7DRL5TO53W
TXN0000000218,ACC00000213,2026-02-19,00:57:27,CREDIT,102703.28,INR,NET_BANKING,SUCCESS,NEFT Transfer,,G9HP4GBJY80C892S
TXN0000000219,ACC00000683,2025-11-19,06:50:32,DEBIT,171996.11,INR,ATM,SUCCESS,Fund Transfer,395233981144,UCBP41KNH2L4BPUL
TXN0000000220,ACC00000180,2024-11-18,17:32:58,DEBIT,140377.74,INR,MOBILE_BANKING,SUCCESS,Bill Payment,737419609184,XG0FGBAZZ3130RC4
TXN0000000221,ACC00000089,2024-04-27,17:44:34,CREDIT,19405.56,INR,UPI,SUCCESS,Cash Deposit,,2L1D04AFQHCIPOK3
TXN0000000222,ACC00000099,2024-01-28,15:33:10,CREDIT,251055.41,INR,MOBILE_BANKING,SUCCESS,Bill Payment,,W7JW06XBIQ41WNOQ
TXN0000000223,ACC00000710,2023-10-18,10:17:36,CREDIT,478173.13,INR,NEFT,SUCCESS,FD Maturity Credit,,M2KQE2BGZSHTMHWD
TXN0000000224,ACC00000810,2023-01-14,02:08:27,CREDIT,289485.56,INR,NET_BANKING,SUCCESS,Interest Credit,,OGNH4R0HS2HSFRGZ
TXN0000000225,ACC00000503,2026-02-06,23:54:40,DEBIT,114851.92,INR,NEFT,SUCCESS,Online Shopping,638043971697,ELHG7NKC89E6EBYJ
TXN0000000226,ACC00000384,2024-12-26,12:24:19,CREDIT,40399.97,INR,NET_BANKING,SUCCESS,Interest Credit,,BBPP8EFRMD911DHU
TXN0000000227,ACC00000367,2023-01-28,20:26:22,DEBIT,84367.7,INR,UPI,SUCCESS,Insurance Premium,892238799798,GAMQR0PYZRRB3IIW
TXN0000000228,ACC00000111,2025-08-06,11:07:57,CREDIT,447590.08,INR,NET_BANKING,SUCCESS,Insurance Premium,,86EEGX9APBQZY8I7
TXN0000000229,ACC00000821,2023-05-29,07:37:01,CREDIT,473423.33,INR,ATM,SUCCESS,FD Maturity Credit,,FRNHPEK30YIS0U7K
TXN0000000230,ACC00000772,2025-04-19,01:45:25,DEBIT,134165.55,INR,BRANCH,SUCCESS,Salary Credit,592846666593,BNQUPMY20ZNT4TI5
TXN0000000231,ACC00000751,2024-12-26,13:26:38,CREDIT,463456.89,INR,NET_BANKING,SUCCESS,Online Shopping,,N9QI9I1O0WE32X7J
TXN0000000232,ACC00000122,2023-05-08,02:47:36,CREDIT,239718.46,INR,NET_BANKING,SUCCESS,Cash Deposit,,DTNXW014BBPR0POR
TXN0000000233,ACC00000267,2023-12-28,00:29:30,CREDIT,204919.9,INR,RTGS,SUCCESS,Salary Credit,,7LVL3WBFELXBWY5Y
TXN0000000234,ACC00000688,2023-07-16,11:50:11,CREDIT,299041.3,INR,NET_BANKING,SUCCESS,Interest Credit,,6FOAYBSO6N8T7RBF
TXN0000000235,ACC00000642,2023-05-17,04:56:45,DEBIT,3629.46,INR,IMPS,SUCCESS,Loan Disbursement,339135948803,34EHOGXRYMU89DGE
TXN0000000236,ACC00000252,2025-04-25,18:15:07,DEBIT,150196.88,INR,ATM,SUCCESS,Online Shopping,033449835064,YM0D06MQI6NCSHXE
TXN0000000237,ACC00000241,2025-10-12,05:22:50,DEBIT,49456.77,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,769111376011,DDW0C2N1ZLDJAEM6
TXN0000000238,ACC00000505,2025-01-01,20:32:29,DEBIT,53323.36,INR,NEFT,SUCCESS,Rent Payment,416969744545,8Y7G7Q7D7MMKGI5I
TXN0000000239,ACC00000754,2023-08-24,03:31:40,DEBIT,96228.12,INR,RTGS,SUCCESS,Cash Deposit,648445431588,ECCEJUE3FEZHW4QH
TXN0000000240,ACC00000457,2025-01-30,04:25:38,DEBIT,186610.21,INR,IMPS,SUCCESS,Online Shopping,259773589518,AHRDBIZ5NF4ZGXAI
TXN0000000241,ACC00000055,2024-09-19,14:05:42,DEBIT,142177.25,INR,RTGS,SUCCESS,FD Maturity Credit,179517482146,87VYTYAF4SHT60ZK
TXN0000000242,ACC00000687,2024-02-03,20:05:24,DEBIT,148096.39,INR,UPI,REVERSED,Bill Payment,146078211943,HBLSYQXPJO3CZ3VH
TXN0000000243,ACC00000285,2024-05-20,06:19:06,CREDIT,186979.91,INR,NEFT,SUCCESS,NEFT Transfer,,QAJGBO8G5L5Z8ZM6
TXN0000000244,ACC00000668,2025-01-05,09:15:18,DEBIT,109650.64,INR,ATM,SUCCESS,NEFT Transfer,878083938834,JRKLR7EG349ZV64F
TXN0000000245,ACC00000615,2025-06-14,16:52:21,CREDIT,45077.04,INR,IMPS,SUCCESS,Rent Payment,,WZ2D9Y7MR0Z1ZJ7W
TXN0000000246,ACC00000625,2023-06-05,18:14:55,CREDIT,190838.95,INR,MOBILE_BANKING,SUCCESS,Interest Credit,,E3BVTC4W7B7X9WVN
TXN0000000247,ACC00000181,2024-04-16,08:28:26,CREDIT,81572.96,INR,NEFT,SUCCESS,Mutual Fund SIP,,V6DWFD0J30C2JCFB
TXN0000000248,ACC00000151,2024-04-24,08:58:19,CREDIT,458899.35,INR,BRANCH,SUCCESS,Loan Disbursement,,XEY5VG76OUR9NF7K
TXN0000000249,ACC00000820,2024-11-28,07:12:00,CREDIT,250797.56,INR,UPI,SUCCESS,Fund Transfer,,CFWM7UM092V5QG16
TXN0000000250,ACC00000173,2023-09-28,03:19:31,CREDIT,195989.46,INR,MOBILE_BANKING,FAILED,FD Maturity Credit,,SOWDP01FSX1A6Y6Z
TXN0000000251,ACC00000762,2023-06-04,21:42:19,DEBIT,159230.13,INR,UPI,SUCCESS,Insurance Premium,374020510494,A13C3C7OXAJJ8WUD
TXN0000000252,ACC00000245,2023-11-26,10:37:51,CREDIT,73550.26,INR,BRANCH,SUCCESS,UPI Transfer,,6752MJOQGJU4XFMM
TXN0000000253,ACC00000180,2023-05-13,22:27:03,CREDIT,290533.87,INR,MOBILE_BANKING,SUCCESS,UPI Transfer,,MWTOOQ3W3SKJGV4D
TXN0000000254,ACC00000276,2023-03-08,05:46:01,CREDIT,104294.91,INR,IMPS,REVERSED,UPI Transfer,,MWCSAMHFRKFYEP6A
TXN0000000255,ACC00000612,2024-07-11,11:14:30,CREDIT,463234.6,INR,BRANCH,SUCCESS,Cash Deposit,,12DFLAKTQXTOT5Z8
TXN0000000256,ACC00000778,2023-07-20,15:42:44,CREDIT,34623.0,INR,MOBILE_BANKING,SUCCESS,Bill Payment,,ZVN3L4L7C1PTTVM3
TXN0000000257,ACC00000829,2023-02-13,06:55:34,CREDIT,216445.88,INR,IMPS,REVERSED,Bill Payment,,BM3Y5PX7ESZK6YNE
TXN0000000258,ACC00000489,2024-04-13,14:41:20,DEBIT,8806.19,INR,ATM,SUCCESS,Loan Disbursement,437882055045,93Z1GYRPYOYLN9L0
TXN0000000259,ACC00000471,2025-08-05,21:50:26,CREDIT,287268.83,INR,RTGS,SUCCESS,Interest Credit,,EMSD914J1TUYICDV
TXN0000000260,ACC00000692,2023-10-10,17:32:20,CREDIT,494745.89,INR,UPI,SUCCESS,Online Shopping,,I52IGHPI38AZ7ZW5
TXN0000000261,ACC00000372,2025-05-26,06:52:11,CREDIT,277161.5,INR,MOBILE_BANKING,SUCCESS,EMI Debit,,0VOTW4NE3ITJC9T2
TXN0000000262,ACC00000197,2024-03-20,00:55:38,DEBIT,197108.82,INR,IMPS,SUCCESS,UPI Transfer,452551923303,TSAG2ILVIPXZSLDH
TXN0000000263,ACC00000536,2026-01-24,18:34:39,DEBIT,184423.69,INR,BRANCH,SUCCESS,Mutual Fund SIP,596046419580,57F8FDAGQY5SIT23
TXN0000000264,ACC00000671,2023-02-11,04:42:51,CREDIT,98213.61,INR,BRANCH,SUCCESS,Bill Payment,,ALITNJWSDKAMHT6D
TXN0000000265,ACC00000664,2026-02-19,14:31:53,CREDIT,155858.01,INR,IMPS,PENDING,NEFT Transfer,,ELVZ2N8MUYM44CJI
TXN0000000266,ACC00000079,2025-03-24,14:56:10,DEBIT,123980.51,INR,NEFT,SUCCESS,Salary Credit,736777803526,EMI7QHS5N7GQSAJ3
TXN0000000267,ACC00000526,2024-07-25,23:53:36,CREDIT,302377.82,INR,ATM,REVERSED,ATM Withdrawal,,OBWT3WUP9HQOVL6F
TXN0000000268,ACC00000679,2024-01-16,23:58:38,DEBIT,135981.01,INR,RTGS,SUCCESS,ATM Withdrawal,673260054697,CY9LR4S1EG6UO98N
TXN0000000269,ACC00000143,2024-07-21,06:19:27,DEBIT,127207.83,INR,ATM,SUCCESS,Rent Payment,890878523952,VTIFCEM8TZVHPV4K
TXN0000000270,ACC00000795,2023-03-12,18:36:00,DEBIT,192109.65,INR,BRANCH,SUCCESS,Insurance Premium,433466439227,72ZIK99AS0PHHLKL
TXN0000000271,ACC00000722,2024-10-17,18:52:51,DEBIT,44385.9,INR,ATM,SUCCESS,Mutual Fund SIP,594263904995,BJQLOL567IJNE57A
TXN0000000272,ACC00000823,2024-08-16,11:21:22,DEBIT,12779.61,INR,UPI,SUCCESS,Interest Credit,513224391252,T8P36W89JSQ7QQ9K
TXN0000000273,ACC00000733,2025-05-20,02:48:46,CREDIT,219936.35,INR,MOBILE_BANKING,FAILED,NEFT Transfer,,GGQF9U26ZTK9SF72
TXN0000000274,ACC00000432,2025-01-22,07:51:30,DEBIT,101265.99,INR,NET_BANKING,SUCCESS,FD Maturity Credit,947870744430,QY6WGNWREQASXHPP
TXN0000000275,ACC00000567,2024-07-27,02:33:26,CREDIT,396480.98,INR,BRANCH,SUCCESS,EMI Debit,,ZRCELLBHQZEL0EL0
TXN0000000276,ACC00000646,2025-06-24,11:34:57,DEBIT,33098.86,INR,NET_BANKING,SUCCESS,EMI Debit,445719291656,FRXNN3NF7VTE5A0D
TXN0000000277,ACC00000201,2024-07-27,08:28:16,DEBIT,162465.04,INR,IMPS,SUCCESS,Interest Credit,028316164402,H7480PF479NOJF3O
TXN0000000278,ACC00000485,2025-06-07,11:33:33,CREDIT,270100.14,INR,BRANCH,SUCCESS,Insurance Premium,,Z9K7OOMYS1QLW8YO
TXN0000000279,ACC00000540,2023-07-10,00:50:07,DEBIT,7358.63,INR,NET_BANKING,SUCCESS,EMI Debit,081311256634,PHKJ1B349JZWV184
TXN0000000280,ACC00000189,2024-05-21,19:13:24,DEBIT,22404.49,INR,NEFT,REVERSED,NEFT Transfer,117637642196,YLLGKFB87BR07XMB
TXN0000000281,ACC00000386,2026-03-29,11:40:03,CREDIT,332504.72,INR,IMPS,SUCCESS,EMI Debit,,FRA3UY7TYAD9JIHC
TXN0000000282,ACC00000671,2025-08-21,21:08:14,DEBIT,88720.14,INR,RTGS,SUCCESS,FD Maturity Credit,189636863297,HCF75H949QH8O671
TXN0000000283,ACC00000084,2023-07-19,07:24:04,DEBIT,20018.07,INR,NEFT,SUCCESS,Loan Disbursement,226951480634,OI093D22REO210E7
TXN0000000284,ACC00000475,2024-10-24,15:53:48,DEBIT,58585.3,INR,IMPS,SUCCESS,Rent Payment,015410865180,VR37JLAIASCJUOZF
TXN0000000285,ACC00000818,2024-09-25,01:57:48,DEBIT,92585.38,INR,ATM,SUCCESS,EMI Debit,321220883544,VYLBJQ8K76C565TF
TXN0000000286,ACC00000151,2024-02-15,18:53:37,DEBIT,24045.91,INR,IMPS,REVERSED,Interest Credit,334248172929,4E3NFPDHWEP7QULJ
TXN0000000287,ACC00000452,2026-03-13,09:38:30,CREDIT,499133.43,INR,IMPS,SUCCESS,Mutual Fund SIP,,B9EXJ5WX6E6IMEVG
TXN0000000288,ACC00000164,2025-10-20,10:39:10,CREDIT,244381.86,INR,IMPS,SUCCESS,Rent Payment,,YDTBZ38MO7N9MDOE
TXN0000000289,ACC00000748,2025-08-07,21:16:32,DEBIT,146141.61,INR,ATM,SUCCESS,Mutual Fund SIP,537625677992,DYY9VL24G8FL6UQZ
TXN0000000290,ACC00000386,2025-06-23,20:33:04,DEBIT,190566.42,INR,NET_BANKING,SUCCESS,ATM Withdrawal,625486574360,Q63GK1I4W9HGSJGJ
TXN0000000291,ACC00000619,2025-06-30,01:51:57,CREDIT,344966.63,INR,BRANCH,SUCCESS,Salary Credit,,8FOU7AKX1GWYAUJT
TXN0000000292,ACC00000377,2023-12-24,15:31:47,DEBIT,130788.91,INR,UPI,SUCCESS,Insurance Premium,615011614740,C3Y3LORC4G0AKJGK
TXN0000000293,ACC00000622,2025-10-09,22:11:15,CREDIT,409674.86,INR,IMPS,SUCCESS,Bill Payment,,J4VUX0HDK9PBIQ5L
TXN0000000294,ACC00000169,2023-04-16,21:35:16,CREDIT,98893.63,INR,UPI,SUCCESS,NEFT Transfer,,7A5XBQ1MAXLSARBV
TXN0000000295,ACC00000286,2023-08-12,18:37:39,CREDIT,361560.3,INR,UPI,REVERSED,Insurance Premium,,TCEVNIXPLZDHAML9
TXN0000000296,ACC00000747,2024-06-28,18:36:43,CREDIT,466291.39,INR,ATM,SUCCESS,Loan Disbursement,,BRXOXY5O47TLI94S
TXN0000000297,ACC00000119,2023-08-10,17:04:13,CREDIT,370108.63,INR,BRANCH,SUCCESS,Interest Credit,,KTZLGLMM3JUJWPY5
TXN0000000298,ACC00000396,2025-02-15,19:12:15,DEBIT,152020.67,INR,UPI,SUCCESS,EMI Debit,850827851155,0YI2B95FDPI8GQZH
TXN0000000299,ACC00000610,2025-11-10,23:07:43,DEBIT,68498.51,INR,RTGS,SUCCESS,Insurance Premium,613854982358,YXFGK681CT6S2NO9
TXN0000000300,ACC00000534,2025-12-15,05:24:01,CREDIT,80812.97,INR,BRANCH,SUCCESS,Insurance Premium,,U6GWCYZGJDW924D7
TXN0000000301,ACC00000308,2023-04-18,13:20:01,CREDIT,197269.42,INR,NET_BANKING,SUCCESS,Online Shopping,,16VZN3WW86FOK17R
TXN0000000302,ACC00000610,2025-03-02,15:09:30,DEBIT,98885.66,INR,NET_BANKING,REVERSED,Insurance Premium,546231455513,KB2YC6CI69IMQ8N5
TXN0000000303,ACC00000386,2025-09-05,09:50:03,DEBIT,99684.03,INR,NET_BANKING,SUCCESS,Interest Credit,884872606615,UJFRW6E8BJR05WBD
TXN0000000304,ACC00000617,2025-11-22,18:57:53,CREDIT,247518.26,INR,UPI,SUCCESS,FD Maturity Credit,,MC88RMN48XEJU6QP
TXN0000000305,ACC00000777,2023-07-12,02:13:20,CREDIT,128474.27,INR,MOBILE_BANKING,SUCCESS,NEFT Transfer,,DR88D37STGUUM5U2
TXN0000000306,ACC00000312,2024-04-02,14:57:56,CREDIT,41080.29,INR,UPI,SUCCESS,EMI Debit,,AZF7RQQU0AOO64T0
TXN0000000307,ACC00000356,2025-09-13,23:00:05,CREDIT,236774.75,INR,MOBILE_BANKING,SUCCESS,Bill Payment,,BF3SUHMI6ANXS66V
TXN0000000308,ACC00000844,2025-12-27,02:34:37,CREDIT,410464.48,INR,BRANCH,SUCCESS,Rent Payment,,BZ42IIU5GAGU4XSZ
TXN0000000309,ACC00000206,2024-05-17,00:27:52,DEBIT,76236.86,INR,BRANCH,SUCCESS,FD Maturity Credit,694814575878,FLQP3Z4CHUKV5AT6
TXN0000000310,ACC00000426,2024-11-17,10:53:02,CREDIT,254503.44,INR,ATM,SUCCESS,EMI Debit,,L8ND1LVJNQCE61K3
TXN0000000311,ACC00000697,2024-08-16,20:09:10,DEBIT,50107.65,INR,ATM,SUCCESS,Mutual Fund SIP,991245599983,U940I6VHJUXG9Y07
TXN0000000312,ACC00000534,2024-06-01,03:20:43,CREDIT,432970.42,INR,IMPS,SUCCESS,Insurance Premium,,DT2NADQCH9H521GW
TXN0000000313,ACC00000728,2023-05-28,03:14:08,CREDIT,179818.3,INR,NEFT,SUCCESS,Bill Payment,,2S942MMBA18SWY0B
TXN0000000314,ACC00000522,2023-12-01,19:57:56,CREDIT,71280.52,INR,NEFT,SUCCESS,Cash Deposit,,U6L6EMKDXPJ90AKP
TXN0000000315,ACC00000299,2025-09-02,08:06:52,DEBIT,196601.38,INR,NEFT,REVERSED,Online Shopping,891002466650,NMXOM2XTMV5I2XP9
TXN0000000316,ACC00000770,2023-05-01,08:51:56,DEBIT,40921.81,INR,BRANCH,FAILED,Fund Transfer,336796133194,F2TYHNL16MV8DVB8
TXN0000000317,ACC00000224,2023-07-11,19:39:54,CREDIT,32830.48,INR,ATM,SUCCESS,Insurance Premium,,3TRJ59SVNM8JRA26
TXN0000000318,ACC00000653,2023-09-20,08:10:19,DEBIT,55467.72,INR,ATM,SUCCESS,Interest Credit,625189610435,OUDS9QBO0YLHQF0I
TXN0000000319,ACC00000385,2024-08-11,13:40:20,DEBIT,26129.44,INR,UPI,REVERSED,FD Maturity Credit,489459767754,C70EUH7VS7TNAS17
TXN0000000320,ACC00000030,2024-03-29,16:14:54,CREDIT,357912.49,INR,RTGS,SUCCESS,EMI Debit,,RQWOX47B6SOQHVR4
TXN0000000321,ACC00000639,2024-06-11,08:52:04,DEBIT,173529.94,INR,ATM,PENDING,Rent Payment,537232202667,LFOVWGSRMLLZYTTV
TXN0000000322,ACC00000528,2023-12-26,09:25:00,DEBIT,80216.88,INR,RTGS,SUCCESS,Online Shopping,295137293073,NUJZB6WMT47F9GMZ
TXN0000000323,ACC00000521,2023-07-10,16:48:36,DEBIT,38750.5,INR,NEFT,SUCCESS,FD Maturity Credit,795662364594,7J1BUC2D7Y7QXGMM
TXN0000000324,ACC00000201,2024-07-05,07:50:08,CREDIT,392187.29,INR,UPI,SUCCESS,Salary Credit,,23I4FTCEQ17Q8R6S
TXN0000000325,ACC00000190,2023-02-18,12:44:19,CREDIT,235303.06,INR,NET_BANKING,FAILED,UPI Transfer,,RZA9ETY2X7JCFZZE
TXN0000000326,ACC00000169,2023-08-28,09:35:07,DEBIT,164935.26,INR,ATM,SUCCESS,Mutual Fund SIP,717157484023,5BRP5G5PTIS4GSUV
TXN0000000327,ACC00000016,2023-04-22,14:15:22,DEBIT,105268.06,INR,MOBILE_BANKING,SUCCESS,Salary Credit,125109065478,O76V7WC2DGW6JP2P
TXN0000000328,ACC00000268,2026-03-21,09:51:14,CREDIT,32734.5,INR,ATM,SUCCESS,UPI Transfer,,7TPO3JWKZ7H1NJOT
TXN0000000329,ACC00000164,2025-12-31,05:54:08,CREDIT,458714.68,INR,ATM,SUCCESS,Online Shopping,,382CGQ8BDMCT20D6
TXN0000000330,ACC00000432,2023-07-29,03:54:57,DEBIT,47614.72,INR,MOBILE_BANKING,SUCCESS,Salary Credit,638354215817,WGRD3JKHBHG7E5IZ
TXN0000000331,ACC00000669,2023-01-18,20:45:08,DEBIT,162604.97,INR,NEFT,SUCCESS,Loan Disbursement,890487493490,3BWIQ65R5JTWAGH1
TXN0000000332,ACC00000060,2024-02-28,12:24:52,CREDIT,368395.25,INR,NET_BANKING,SUCCESS,Interest Credit,,4ZWYXL0P90Q4WDAK
TXN0000000333,ACC00000404,2025-01-16,11:20:43,CREDIT,194386.01,INR,MOBILE_BANKING,SUCCESS,Salary Credit,,YQLVNPVUVF9INSKU
TXN0000000334,ACC00000059,2024-01-07,00:17:00,DEBIT,174027.62,INR,ATM,SUCCESS,Bill Payment,782543272865,MCLI3MB1JMM7ORSC
TXN0000000335,ACC00000565,2023-03-10,13:19:12,CREDIT,1199.63,INR,MOBILE_BANKING,SUCCESS,UPI Transfer,,6P967F4962ZL6PUQ
TXN0000000336,ACC00000137,2024-02-05,21:14:59,CREDIT,280744.98,INR,RTGS,SUCCESS,Insurance Premium,,9U3U5YCDPSRJY601
TXN0000000337,ACC00000207,2024-02-01,10:48:55,CREDIT,112614.56,INR,IMPS,SUCCESS,Insurance Premium,,PU1UXEAWMXZ5AWID
